participant	task	step	word	lemma	pos	z	start_obj	end_obj
7_1a	4	48789	NA	NA	NA	3	Doll	Doll
7_1a	4	48798	NA	NA	NA	1	Doll	Doll
7_1a	4	48861	NA	NA	NA	2	Doll	Doll
7_1a	4	48870	NA	NA	NA	6	Doll	Doll
7_1a	4	48910	houses	house	NOUN	6	Doll	Doll
7_1a	4	48978	houses	house	NOUN	2	Doll	Doll
7_1a	4	49005	houses	house	NOUN	1	Doll	Doll
7_1a	4	49018	on	on	ADP	1	Doll	Doll
7_1a	4	49082	so	so	SCONJ	1	Doll	Doll
7_1a	4	49108	that	that	SCONJ	1	Doll	Doll
7_1a	4	49127	you	-PRON-	PRON	1	Doll	Doll
7_1a	4	49136	can	can	VERB	1	Doll	Doll
7_1a	4	49140	can	can	VERB	3	Doll	Doll
7_1a	4	49149	can	can	VERB	9	Doll	None
7_1a	4	49162	draw	draw	VERB	9	Doll	None
7_1a	4	49221	draw	draw	VERB	8	None	None
7_1a	4	49284	draw	draw	VERB	3	None	None
7_1a	4	49302	draw	draw	VERB	5	None	None
7_1a	4	49332	them	-PRON-	PRON	5	None	None
7_1a	4	49347	them	-PRON-	PRON	8	None	None
7_1a	4	49359	in	in	ADP	8	None	None
7_1a	4	49395	art	art	NOUN	8	None	None
7_1a	4	49413	class	class	NOUN	8	None	None
7_1a	4	49428	class	class	NOUN	3	None	None
7_1a	4	49431	Maybe	maybe	ADV	3	None	None
7_1a	4	49473	Maybe	maybe	ADV	1	None	None
7_1a	4	49494	NA	NA	NA	1	None	None
7_1a	4	49545	NA	NA	NA	2	None	None
7_1a	4	49563	NA	NA	NA	6	None	None
7_1a	4	49620	I	-PRON-	PRON	6	None	None
7_1a	4	49644	I	-PRON-	PRON	2	None	None
7_1a	4	49647	put	put	VERB	2	None	None
7_1a	4	49674	NA	NA	NA	2	None	None
7_1a	4	49683	doll	doll	NOUN	2	None	None
7_1a	4	49698	doll	doll	NOUN	1	None	Ball
7_1a	4	49710	on	on	ADP	1	None	Ball
7_1a	4	49728	table	table	NOUN	1	None	Ball
7_1a	4	49773	NA	NA	NA	1	None	Ball
7_1a	4	49880	oh	oh	INTJ	1	None	Ball
7_1a	4	49925	NA	NA	NA	1	None	Ball
7_1a	4	49952	here	here	ADV	1	None	Ball
7_1a	4	49988	we	-PRON-	PRON	1	None	Ball
7_1a	4	50006	have	have	AUX	1	None	Ball
7_1a	4	50015	NA	NA	NA	1	None	Ball
7_1a	4	50033	ball	ball	NOUN	1	None	Ball
7_1a	4	50060	NA	NA	NA	1	None	Ball
7_1a	4	50150	's	be	AUX	1	None	Ball
7_1a	4	50168	NA	NA	NA	1	None	Ball
7_1a	4	50177	yellow	yellow	ADJ	1	None	Ball
7_1a	4	50193	yellow	yellow	ADJ	2	Ball	Book
7_1a	4	50204	saphir	saphir	NOUN	2	Ball	Book
7_1a	4	50258	NA	NA	NA	2	Ball	Book
7_1a	4	50329	has	have	AUX	2	Ball	Book
7_1a	4	50365	NA	NA	NA	2	Ball	Book
7_1a	4	50374	smiley	smiley	ADJ	2	Ball	Book
7_1a	4	50410	face	face	NOUN	2	Ball	Book
7_1a	4	50436	it	-PRON-	PRON	2	Ball	Book
7_1a	4	50445	it	-PRON-	PRON	1	Book	Book
7_1a	4	50454	NA	NA	NA	1	Book	Book
7_1a	4	50481	NA	NA	NA	2	Book	Doll
7_1a	4	50526	NA	NA	NA	1	Doll	Doll
7_1a	4	50634	NA	NA	NA	2	Doll	Doll
7_1a	4	50751	's	be	AUX	6	Doll	Doll
7_1a	4	50787	pretty	pretty	ADV	2	Doll	Bear
7_1a	4	50805	simple	simple	ADJ	2	Doll	Bear
7_1a	4	50832	NA	NA	NA	1	Bear	Bear
7_1a	4	50850	NA	NA	NA	3	Bear	Bear
7_1a	4	50895	NA	NA	NA	5	Bear	Bear
7_1a	4	50913	NA	NA	NA	3	Bear	Bear
7_1a	4	50949	you	-PRON-	PRON	3	Bear	Bear
7_1a	4	50958	you	-PRON-	PRON	5	Bear	Bear
7_1a	4	51075	you	-PRON-	PRON	3	Bear	Bear
7_1a	4	51128	put	put	VERB	3	Bear	Bear
7_1a	4	51145	NA	NA	NA	3	Bear	Bear
7_1a	4	51156	NA	NA	NA	1	Bear	Bear
7_1a	4	51173	on	on	ADP	1	Bear	Bear
7_1a	4	51191	NA	NA	NA	1	Bear	Bear
7_1a	4	51192	NA	NA	NA	3	Bear	Bear
7_1a	4	51199	table	table	NOUN	3	Bear	Bear
7_1a	4	51210	table	table	NOUN	1	Bear	Bear
7_1a	4	51217	as	as	ADV	1	Bear	Bear
7_1a	4	51237	as	as	ADV	3	Bear	Bear
7_1a	4	51244	well	well	ADV	3	Bear	Bear
7_1a	4	51246	well	well	ADV	1	Bear	Bear
7_1a	4	51271	NA	NA	NA	1	Bear	Bear
7_1a	4	51273	NA	NA	NA	3	Bear	Bear
7_1a	4	51336	NA	NA	NA	5	Bear	Bear
7_1a	4	51372	NA	NA	NA	3	Bear	Bear
7_1a	4	51389	and	and	CCONJ	3	Bear	Bear
7_1a	4	51399	and	and	CCONJ	5	Bear	Bear
7_1a	4	51426	and	and	CCONJ	3	Bear	Bear
7_1a	4	51433	lastly	lastly	ADV	3	Bear	Bear
7_1a	4	51478	we	-PRON-	PRON	3	Bear	Bear
7_1a	4	51506	have	have	AUX	3	Bear	Bear
7_1a	4	51507	have	have	AUX	1	Bear	Bear
7_1a	4	51524	the	the	DET	1	Bear	Bear
7_1a	4	51541	teddy	teddy	PROPN	1	Bear	Bear
7_1a	4	51543	teddy	teddy	PROPN	3	Bear	Bear
7_1a	4	51552	teddy	teddy	PROPN	5	Bear	Bear
7_1a	4	51559	bear	bear	PROPN	5	Bear	Bear
7_1a	4	51585	NA	NA	NA	5	Bear	Bear
7_1a	4	51624	NA	NA	NA	4	Bear	Bear
7_1a	4	51633	NA	NA	NA	3	Bear	Bear
7_1a	4	51642	NA	NA	NA	1	Bear	Bear
7_1a	4	51651	NA	NA	NA	5	Bear	Bear
7_1a	4	51657	's	be	AUX	5	Bear	Bear
7_1a	4	51660	's	be	AUX	4	Bear	Bear
7_1a	4	51669	's	be	AUX	5	Bear	Bear
7_1a	4	51678	's	be	AUX	3	Bear	Bear
7_1a	4	51714	's	be	AUX	5	Bear	Bear
7_1a	4	51723	's	be	AUX	4	Bear	Bear
7_1a	4	51738	a	a	DET	4	Bear	Bear
7_1a	4	51741	a	a	DET	3	Bear	Bear
7_1a	4	51747	very	very	ADV	3	Bear	Bear
7_1a	4	51759	very	very	ADV	1	Bear	Bear
7_1a	4	51765	cute	cute	ADJ	1	Bear	Bear
7_1a	4	51795	cute	cute	ADJ	3	Bear	Bear
7_1a	4	51804	cute	cute	ADJ	4	Bear	Bear
7_1a	4	51810	brown	brown	ADJ	4	Bear	Bear
7_1a	4	51822	brown	brown	ADJ	5	Bear	Bear
7_1a	4	51882	bear	bear	NOUN	5	Bear	Bear
7_1a	4	51972	NA	NA	NA	5	Bear	Bear
7_1a	4	51984	NA	NA	NA	3	Bear	Bear
7_1a	4	52011	NA	NA	NA	1	Bear	Bear
7_1a	4	52038	NA	NA	NA	3	Bear	Bear
7_1a	4	52047	NA	NA	NA	5	Bear	Bear
7_1a	4	52071	and	and	CCONJ	5	Bear	Bear
7_1a	4	52101	and	and	CCONJ	3	Bear	Bear
7_1a	4	52137	and	and	CCONJ	5	Bear	Bear
7_1a	4	52141	NA	NA	NA	5	Bear	Bear
7_1a	4	52173	NA	NA	NA	6	Bear	Bear
7_1a	4	52182	NA	NA	NA	3	Bear	Bear
7_1a	4	52209	NA	NA	NA	1	Bear	Bear
7_1a	4	52236	NA	NA	NA	3	Bear	Bear
7_1a	4	52245	NA	NA	NA	9	Bear	None
7_1a	4	52308	NA	NA	NA	8	None	None
7_1a	4	52326	NA	NA	NA	2	None	None
7_1a	4	52335	NA	NA	NA	NA	NA	NA
7_1a	5	52344	NA	NA	NA	3	None	None
7_1a	5	52380	NA	NA	NA	1	None	None
7_1a	5	52388	so	so	ADV	1	None	None
7_1a	5	52424	's	be	AUX	1	None	None
7_1a	5	52425	's	be	AUX	2	None	None
7_1a	5	52452	an	an	DET	2	None	None
7_1a	5	52460	apple	apple	NOUN	2	None	None
7_1a	5	52470	apple	apple	NOUN	1	None	None
7_1a	5	52497	NA	NA	NA	1	None	None
7_1a	5	52506	NA	NA	NA	2	None	None
7_1a	5	52533	NA	NA	NA	1	None	None
7_1a	5	52694	an	an	DET	1	None	None
7_1a	5	52713	an	an	DET	2	None	None
7_1a	5	52830	apple	apple	NOUN	2	None	None
7_1a	5	52875	apple	apple	NOUN	3	None	None
7_1a	5	52883	NA	NA	NA	3	None	None
7_1a	5	52947	NA	NA	NA	1	None	None
7_1a	5	52955	type	type	NOUN	1	None	None
7_1a	5	53000	of	of	ADP	1	None	None
7_1a	5	53009	NA	NA	NA	1	None	None
7_1a	5	53046	NA	NA	NA	2	None	None
7_1a	5	53100	NA	NA	NA	6	None	None
7_1a	5	53118	NA	NA	NA	3	None	None
7_1a	5	53208	NA	NA	NA	7	None	None
7_1a	5	53226	NA	NA	NA	9	None	Apple
7_1a	5	53251	usually	usually	ADV	9	None	Apple
7_1a	5	53253	usually	usually	ADV	7	Apple	Apple
7_1a	5	53289	usually	usually	ADV	5	Apple	Apple
7_1a	5	53314	red	red	ADJ	5	Apple	Apple
7_1a	5	53361	red	red	ADJ	3	Apple	Apple
7_1a	5	53395	NA	NA	NA	3	Apple	Apple
7_1a	5	53424	NA	NA	NA	5	Apple	Apple
7_1a	5	53460	NA	NA	NA	3	Apple	Apple
7_1a	5	53478	NA	NA	NA	5	Apple	Apple
7_1a	5	53484	green	green	ADJ	5	Apple	Apple
7_1a	5	53505	green	green	ADJ	3	Apple	Apple
7_1a	5	53514	green	green	ADJ	1	Apple	Apple
7_1a	5	53520	apples	apple	NOUN	1	Apple	Apple
7_1a	5	53538	as	as	ADV	1	Apple	Apple
7_1a	5	53568	as	as	ADV	3	Apple	Apple
7_1a	5	53583	well	well	ADV	3	Apple	Apple
7_1a	5	53613	well	well	ADV	7	Apple	Apple
7_1a	5	53619	NA	NA	NA	7	Apple	Apple
7_1a	5	53622	NA	NA	NA	5	Apple	Apple
7_1a	5	53691	shaped	shape	VERB	5	Apple	Apple
7_1a	5	53772	like	like	SCONJ	5	Apple	Apple
7_1a	5	53781	NA	NA	NA	5	Apple	Apple
7_1a	5	53847	NA	NA	NA	4	Apple	Apple
7_1a	5	53865	NA	NA	NA	3	Apple	Apple
7_1a	5	53883	NA	NA	NA	5	Apple	Apple
7_1a	5	53952	round	round	ADJ	5	Apple	Apple
7_1a	5	53988	object	object	NOUN	5	Apple	Apple
7_1a	5	53991	object	object	NOUN	3	Apple	Apple
7_1a	5	54006	NA	NA	NA	3	Apple	Apple
7_1a	5	54050	not	not	PART	3	Apple	Apple
7_1a	5	54077	NA	NA	NA	3	Apple	Apple
7_1a	5	54086	perfect	perfect	ADJ	3	Apple	Apple
7_1a	5	54113	sphere	sphere	NOUN	3	Apple	Apple
7_1a	5	54117	sphere	sphere	NOUN	1	Apple	Apple
7_1a	5	54135	sphere	sphere	NOUN	2	Apple	Apple
7_1a	5	54140	it	-PRON-	PRON	2	Apple	Apple
7_1a	5	54198	it	-PRON-	PRON	1	Apple	Apple
7_1a	5	54252	it	-PRON-	PRON	2	Apple	Apple
7_1a	5	54261	it	-PRON-	PRON	1	Apple	Apple
7_1a	5	54311	grows	grow	VERB	1	Apple	Apple
7_1a	5	54365	on	on	ADP	1	Apple	Apple
7_1a	5	54374	NA	NA	NA	1	Apple	Apple
7_1a	5	54549	NA	NA	NA	3	Apple	Apple
7_1a	5	54585	NA	NA	NA	1	Apple	None
7_1a	5	54603	NA	NA	NA	3	None	None
7_1a	5	54630	NA	NA	NA	7	None	Apple
7_1a	5	54666	NA	NA	NA	6	Apple	None
7_1a	5	54684	NA	NA	NA	7	None	None
7_1a	5	54702	NA	NA	NA	6	None	None
7_1a	5	54714	commercial	commercial	ADJ	6	None	None
7_1a	5	54747	commercial	commercial	ADJ	7	None	Apple
7_1a	5	54774	commercial	commercial	ADJ	3	Apple	Apple
7_1a	5	54783	commercial	commercial	ADJ	1	Apple	Apple
7_1a	5	54792	commercial	commercial	ADJ	3	Apple	Apple
7_1a	5	54810	commercial	commercial	ADJ	1	Apple	Apple
7_1a	5	54837	commercial	commercial	ADJ	2	Apple	Apple
7_1a	5	54886	Farms	farm	NOUN	2	Apple	Apple
7_1a	5	54939	stock	stock	NOUN	2	Apple	Apple
7_1a	5	54975	quote	quote	INTJ	2	Apple	Apple
7_1a	5	54990	quote	quote	INTJ	1	Apple	Apple
7_1a	5	54994	Apple	Apple	PROPN	1	Apple	Apple
7_1a	5	55026	Apple	Apple	PROPN	2	Apple	Apple
7_1a	5	55075	NA	NA	NA	2	Apple	Apple
7_1a	5	55089	NA	NA	NA	1	Apple	Apple
7_1a	5	55093	all	all	ADV	1	Apple	Apple
7_1a	5	55116	all	all	ADV	2	Apple	Apple
7_1a	5	55155	over	over	ADP	2	Apple	Apple
7_1a	5	55170	over	over	ADP	1	Apple	Apple
7_1a	5	55182	the	the	DET	1	Apple	Apple
7_1a	5	55191	place	place	NOUN	1	Apple	Apple
7_1a	5	55209	NA	NA	NA	1	Apple	Apple
7_1a	5	55396	police	police	NOUN	1	Apple	Apple
7_1a	5	55432	NA	NA	NA	1	Apple	Apple
7_1a	5	55441	very	very	ADV	1	Apple	Apple
7_1a	5	55459	common	common	ADJ	1	Apple	Apple
7_1a	5	55495	NA	NA	NA	1	Apple	Apple
7_1a	5	55539	NA	NA	NA	2	Apple	Apple
7_1a	5	55593	NA	NA	NA	1	Apple	Apple
7_1a	5	55809	ball	ball	NOUN	1	Apple	Apple
7_1a	5	55836	NA	NA	NA	1	Apple	Apple
7_1a	5	55863	NA	NA	NA	2	Apple	Apple
7_1a	5	55872	NA	NA	NA	6	Apple	Toy
7_1a	5	55899	NA	NA	NA	2	Toy	Apple
7_1a	5	55917	a	a	DET	2	Toy	Apple
7_1a	5	56034	a	a	DET	1	Apple	Apple
7_1a	5	56043	ball	ball	NOUN	1	Apple	Apple
7_1a	5	56106	ball	ball	NOUN	2	Apple	Apple
7_1a	5	56142	ball	ball	NOUN	1	Apple	Apple
7_1a	5	56186	is	be	AUX	1	Apple	Apple
7_1a	5	56196	is	be	AUX	2	Apple	Apple
7_1a	5	56213	NA	NA	NA	2	Apple	Apple
7_1a	5	56259	NA	NA	NA	1	Apple	Apple
7_1a	5	56268	NA	NA	NA	3	Apple	Apple
7_1a	5	56313	NA	NA	NA	2	Apple	Toy
7_1a	5	56376	NA	NA	NA	1	Toy	Doll
7_1a	5	56484	NA	NA	NA	3	Doll	Book
7_1a	5	56520	NA	NA	NA	7	Book	Book
7_1a	5	56527	feel	feel	VERB	7	Book	Book
7_1a	5	56529	feel	feel	VERB	9	Book	None
7_1a	5	56536	NA	NA	NA	9	Book	None
7_1a	5	56545	severe	severe	ADJ	9	Book	None
7_1a	5	56565	severe	severe	ADJ	7	None	None
7_1a	5	56592	severe	severe	ADJ	5	None	None
7_1a	5	56599	NA	NA	NA	5	None	None
7_1a	5	56628	NA	NA	NA	6	None	None
7_1a	5	56646	NA	NA	NA	3	None	None
7_1a	5	56653	more	more	ADV	3	None	None
7_1a	5	56664	more	more	ADV	6	None	None
7_1a	5	56671	complicated	complicated	ADJ	6	None	None
7_1a	5	56691	complicated	complicated	ADJ	7	None	None
7_1a	5	56699	NA	NA	NA	7	None	None
7_1a	5	56736	NA	NA	NA	9	None	None
7_1a	5	56772	NA	NA	NA	5	None	Doll
7_1a	5	56781	NA	NA	NA	3	Doll	Doll
7_1a	5	56799	NA	NA	NA	1	Doll	Book
7_1a	5	56898	NA	NA	NA	3	Book	Book
7_1a	5	56907	NA	NA	NA	5	Book	Book
7_1a	5	56916	NA	NA	NA	9	Book	None
7_1a	5	56934	NA	NA	NA	6	None	None
7_1a	5	57015	NA	NA	NA	7	None	Book
7_1a	5	57049	ass	ass	NOUN	7	None	Book
7_1a	5	57057	NA	NA	NA	7	None	Book
7_1a	5	57093	circle	circle	NOUN	7	None	Book
7_1a	5	57139	by	by	ADP	7	None	Book
7_1a	5	57156	you	-PRON-	PRON	7	None	Book
7_1a	5	57165	three	three	NUM	7	None	Book
7_1a	5	57168	three	three	NUM	2	Book	Book
7_1a	5	57192	dimensions	dimension	NOUN	2	Book	Book
7_1a	5	57231	dimensions	dimension	NOUN	1	Book	Book
7_1a	5	57255	NA	NA	NA	1	Book	Book
7_1a	5	57303	NA	NA	NA	9	Book	Doll
7_1a	5	57348	NA	NA	NA	7	Doll	Ball
7_1a	5	57366	NA	NA	NA	3	Ball	Ball
7_1a	5	57402	NA	NA	NA	7	Ball	Ball
7_1a	5	57474	NA	NA	NA	2	Ball	Ball
7_1a	5	57483	NA	NA	NA	1	Ball	Ball
7_1a	5	57525	hard	hard	ADJ	1	Ball	Ball
7_1a	5	57546	hard	hard	ADJ	2	Ball	Ball
7_1a	5	57552	while	while	SCONJ	2	Ball	Ball
7_1a	5	57618	while	while	SCONJ	1	Ball	Ball
7_1a	5	57663	while	while	SCONJ	2	Ball	Ball
7_1a	5	57708	while	while	SCONJ	3	Ball	Ball
7_1a	5	57726	while	while	SCONJ	5	Ball	Ball
7_1a	5	57735	while	while	SCONJ	3	Ball	Ball
7_1a	5	57757	NA	NA	NA	3	Ball	Ball
7_1a	5	57793	bong	bong	NOUN	3	Ball	Ball
7_1a	5	57825	bong	bong	NOUN	5	Ball	Ball
7_1a	5	57829	NA	NA	NA	5	Ball	Ball
7_1a	5	57843	NA	NA	NA	3	Ball	Ball
7_1a	5	57852	NA	NA	NA	1	Ball	Ball
7_1a	5	57865	look	look	VERB	1	Ball	Ball
7_1a	5	57879	look	look	VERB	3	Ball	Ball
7_1a	5	57897	look	look	VERB	5	Ball	Ball
7_1a	5	57924	look	look	VERB	3	Ball	Ball
7_1a	5	57928	at	at	ADP	3	Ball	Ball
7_1a	5	57933	at	at	ADP	1	Ball	Ball
7_1a	5	57937	that	that	DET	1	Ball	Ball
7_1a	5	57955	and	and	CCONJ	1	Ball	Ball
7_1a	5	57978	and	and	CCONJ	3	Ball	Ball
7_1a	5	57996	and	and	CCONJ	1	Ball	Ball
7_1a	5	58005	and	and	CCONJ	3	Ball	Ball
7_1a	5	58014	and	and	CCONJ	5	Ball	Ball
7_1a	5	58032	and	and	CCONJ	3	Ball	Ball
7_1a	5	58041	and	and	CCONJ	1	Ball	Ball
7_1a	5	58072	NA	NA	NA	1	Ball	Ball
7_1a	5	58095	NA	NA	NA	2	Ball	Ball
7_1a	5	58099	an	an	DET	2	Ball	Ball
7_1a	5	58104	an	an	DET	6	Ball	Ball
7_1a	5	58117	NA	NA	NA	6	Ball	Ball
7_1a	5	58131	NA	NA	NA	2	Ball	Ball
7_1a	5	58215	not	not	PART	2	Ball	Ball
7_1a	5	58242	perfectly	perfectly	ADV	2	Ball	Ball
7_1a	5	58266	perfectly	perfectly	ADV	1	Ball	Ball
7_1a	5	58305	NA	NA	NA	1	Ball	Ball
7_1a	5	58311	NA	NA	NA	3	Ball	Ball
7_1a	5	58320	NA	NA	NA	7	Ball	Doll
7_1a	5	58338	NA	NA	NA	6	Doll	None
7_1a	5	58386	it	-PRON-	PRON	6	Doll	None
7_1a	5	58401	it	-PRON-	PRON	7	None	None
7_1a	5	58413	NA	NA	NA	7	None	None
7_1a	5	58428	NA	NA	NA	2	None	Toy
7_1a	5	58440	shape	shape	NOUN	2	None	Toy
7_1a	5	58467	NA	NA	NA	2	None	Toy
7_1a	5	58476	close	close	ADJ	2	None	Toy
7_1a	5	58491	close	close	ADJ	6	Toy	None
7_1a	5	58530	to	to	ADP	6	Toy	None
7_1a	5	58536	to	to	ADP	3	None	None
7_1a	5	58539	NA	NA	NA	3	None	None
7_1a	5	58545	NA	NA	NA	1	None	None
7_1a	5	58635	NA	NA	NA	3	None	None
7_1a	5	58662	NA	NA	NA	5	None	None
7_1a	5	58671	NA	NA	NA	3	None	None
7_1a	5	58707	NA	NA	NA	7	None	None
7_1a	5	58725	NA	NA	NA	5	None	None
7_1a	5	58788	NA	NA	NA	6	None	None
7_1a	5	58806	NA	NA	NA	7	None	None
7_1a	5	58896	NA	NA	NA	6	None	None
7_1a	5	58923	NA	NA	NA	7	None	None
7_1a	5	58968	NA	NA	NA	2	None	None
7_1a	5	58977	NA	NA	NA	1	None	None
7_1a	5	58986	NA	NA	NA	3	None	None
7_1a	5	58995	NA	NA	NA	7	None	None
7_1a	5	59094	NA	NA	NA	2	None	None
7_1a	5	59103	NA	NA	NA	6	None	None
7_1a	5	59139	NA	NA	NA	2	None	None
7_1a	5	59275	A	A	PROPN	2	None	None
7_1a	5	59373	A	A	PROPN	1	None	None
7_1a	5	59374	NA	NA	NA	1	None	None
7_1a	5	59445	object	object	NOUN	2	None	None
7_1a	5	59454	object	object	NOUN	6	None	Cup
7_1a	5	59509	NA	NA	NA	6	None	Cup
7_1a	5	59526	used	use	VERB	2	Cup	Cup
7_1a	5	59544	used	use	VERB	1	Cup	Cup
7_1a	5	59581	to	to	PART	1	Cup	Cup
7_1a	5	59590	usually	usually	ADV	1	Cup	Cup
7_1a	5	59652	usually	usually	ADV	2	Cup	Cup
7_1a	5	59706	usually	usually	ADV	1	Cup	Cup
7_1a	5	59716	NA	NA	NA	1	Cup	Cup
7_1a	5	59743	liquids	liquid	NOUN	1	Cup	Cup
7_1a	5	59796	like	like	SCONJ	1	Cup	Cup
7_1a	5	59805	for	for	ADP	3	Cup	Cup
7_1a	5	59814	for	for	ADP	7	Cup	Cup
7_1a	5	59841	example	example	NOUN	7	Cup	Cup
7_1a	5	59850	NA	NA	NA	2	Cup	None
7_1a	5	59886	NA	NA	NA	1	None	None
7_1a	5	59895	NA	NA	NA	2	None	None
7_1a	5	59948	n't	not	PART	2	None	None
7_1a	5	59975	NA	NA	NA	2	None	None
7_1a	5	59994	NA	NA	NA	1	None	None
7_1a	5	60001	so	so	SCONJ	1	None	None
7_1a	5	60037	NA	NA	NA	1	None	None
7_1a	5	60064	can	can	VERB	1	None	None
7_1a	5	60082	drink	drink	VERB	1	None	None
7_1a	5	60100	NA	NA	NA	1	None	None
7_1a	5	60127	with	with	ADP	1	None	None
7_1a	5	60190	NA	NA	NA	1	None	None
7_1a	5	60219	NA	NA	NA	3	None	Spoon
7_1a	5	60462	NA	NA	NA	5	Spoon	Spoon
7_1a	5	60534	NA	NA	NA	6	Spoon	Spoon
7_1a	5	60561	NA	NA	NA	3	Spoon	Spoon
7_1a	5	60570	NA	NA	NA	5	Spoon	Spoon
7_1a	5	60603	is	be	AUX	5	Spoon	Spoon
7_1a	5	60630	usually	usually	ADV	5	Spoon	Spoon
7_1a	5	60651	usually	usually	ADV	3	Spoon	Spoon
7_1a	5	60669	usually	usually	ADV	5	Spoon	Spoon
7_1a	5	60723	usually	usually	ADV	6	Spoon	Spoon
7_1a	5	60732	usually	usually	ADV	5	Spoon	Spoon
7_1a	5	60774	NA	NA	NA	5	Spoon	Spoon
7_1a	5	60846	's	be	AUX	5	Spoon	Spoon
7_1a	5	60945	NA	NA	NA	5	Spoon	Spoon
7_1a	5	60980	long	long	ADJ	5	Spoon	Spoon
7_1a	5	60984	long	long	ADJ	3	Spoon	Spoon
7_1a	5	61011	long	long	ADJ	1	Spoon	Spoon
7_1a	5	61029	long	long	ADJ	3	Spoon	Spoon
7_1a	5	61038	long	long	ADJ	5	Spoon	Spoon
7_1a	5	61065	long	long	ADJ	3	Spoon	Spoon
7_1a	5	61124	NA	NA	NA	3	Spoon	Spoon
7_1a	5	61146	NA	NA	NA	6	Spoon	Spoon
7_1a	5	61155	NA	NA	NA	2	Spoon	Spoon
7_1a	5	61182	NA	NA	NA	1	Spoon	Spoon
7_1a	5	61209	NA	NA	NA	2	Spoon	Spoon
7_1a	5	61213	with	with	ADP	2	Spoon	Spoon
7_1a	5	61231	NA	NA	NA	2	Spoon	Spoon
7_1a	5	61263	NA	NA	NA	1	Spoon	None
7_1a	5	61329	,	,	PUNCT	1	Spoon	None
7_1a	5	61353	,	,	PUNCT	2	None	Cup
7_1a	5	61443	,	,	PUNCT	1	Cup	None
7_1a	5	61551	,	,	PUNCT	3	None	Spoon
7_1a	5	61560	,	,	PUNCT	7	Spoon	Spoon
7_1a	5	61598	NA	NA	NA	7	Spoon	Spoon
7_1a	5	61614	NA	NA	NA	5	Spoon	Spoon
7_1a	5	61632	NA	NA	NA	3	Spoon	None
7_1a	5	61661	that	that	DET	3	Spoon	None
7_1a	5	61713	that	that	DET	1	None	Spoon
7_1a	5	61767	that	that	DET	6	Spoon	Spoon
7_1a	5	61805	NA	NA	NA	6	Spoon	Spoon
7_1a	5	61812	NA	NA	NA	2	Spoon	Spoon
7_1a	5	61841	holds	hold	VERB	2	Spoon	Spoon
7_1a	5	61922	NA	NA	NA	2	Spoon	Spoon
7_1a	5	61947	NA	NA	NA	6	Spoon	Spoon
7_1a	5	61948	small	small	ADJ	6	Spoon	Spoon
7_1a	5	61965	small	small	ADJ	9	Spoon	Spoon
7_1a	5	61983	small	small	ADJ	6	Spoon	None
7_1a	5	61992	small	small	ADJ	7	None	None
7_1a	5	61993	amount	amount	NOUN	7	None	None
7_1a	5	62001	amount	amount	NOUN	9	None	Spoon
7_1a	5	62020	NA	NA	NA	9	None	Spoon
7_1a	5	62028	NA	NA	NA	6	Spoon	None
7_1a	5	62056	so	so	SCONJ	6	Spoon	None
7_1a	5	62064	so	so	SCONJ	7	None	Spoon
7_1a	5	62083	for	for	ADP	7	None	Spoon
7_1a	5	62101	NA	NA	NA	7	None	Spoon
7_1a	5	62110	you	-PRON-	PRON	7	None	Spoon
7_1a	5	62118	you	-PRON-	PRON	2	Spoon	None
7_1a	5	62163	you	-PRON-	PRON	1	None	None
7_1a	5	62199	you	-PRON-	PRON	NA	NA	NA
7_1a	5	62200	NA	NA	NA	NA	NA	NA
7_1a	6	62217	NA	NA	NA	2	None	None
7_1a	6	62253	NA	NA	NA	1	None	None
7_1a	6	62268	okay	okay	INTJ	1	None	None
7_1a	6	62271	okay	okay	INTJ	3	None	None
7_1a	6	62298	okay	okay	INTJ	1	None	None
7_1a	6	62307	okay	okay	INTJ	2	None	None
7_1a	6	62321	so	so	ADV	2	None	None
7_1a	6	62334	so	so	ADV	1	None	None
7_1a	6	62365	now	now	ADV	1	None	None
7_1a	6	62370	now	now	ADV	2	None	None
7_1a	6	62433	now	now	ADV	6	None	None
7_1a	6	62451	now	now	ADV	1	None	None
7_1a	6	62473	we	-PRON-	PRON	1	None	None
7_1a	6	62491	had	have	AUX	1	None	None
7_1a	6	62505	had	have	AUX	2	None	None
7_1a	6	62509	a	a	DET	2	None	None
7_1a	6	62518	fun	fun	NOUN	2	None	None
7_1a	6	62523	fun	fun	NOUN	7	None	None
7_1a	6	62545	playtime	playtime	NOUN	7	None	None
7_1a	6	62550	playtime	playtime	NOUN	2	None	None
7_1a	6	62581	'm	be	AUX	2	None	None
7_1a	6	62586	'm	be	AUX	6	None	None
7_1a	6	62626	just	just	ADV	6	None	None
7_1a	6	62649	just	just	ADV	7	None	None
7_1a	6	62662	going	go	VERB	7	None	None
7_1a	6	62698	put	put	VERB	7	None	None
7_1a	6	62703	put	put	VERB	2	None	None
7_1a	6	62730	put	put	VERB	1	None	None
7_1a	6	62743	NA	NA	NA	1	None	None
7_1a	6	62752	toys	toy	NOUN	1	None	None
7_1a	6	62788	back	back	ADV	1	None	None
7_1a	6	62824	NA	NA	NA	1	None	None
7_1a	6	62833	where	where	ADV	1	None	None
7_1a	6	62856	where	where	ADV	2	None	None
7_1a	6	62860	they	-PRON-	PRON	2	None	None
